user_id,signup_date,acquisition_channel,plan,onboarding_completed,signup_month,churn_date,is_active
1705,30-05-2025,Email Campaign,Standard,0,2025-05,23-09-2025,0
1706,05-02-2025,Organic Search,Standard,1,2025-02,,1
1707,27-07-2025,Email Campaign,Basic,0,2025-07,,1
1708,16-04-2025,Email Campaign,Premium,0,2025-04,06-05-2025,0
1709,07-06-2025,Email Campaign,Standard,1,2025-06,16-09-2025,0
1710,01-05-2025,Referral,Basic,1,2025-05,01-09-2025,0
1711,24-02-2025,Organic Search,Standard,1,2025-02,,1
1712,12-01-2025,Paid Social,Premium,1,2025-01,28-05-2025,0
1713,25-05-2025,Referral,Basic,0,2025-05,18-06-2025,0
1714,16-05-2025,Paid Social,Basic,0,2025-05,05-08-2025,0
1715,03-01-2025,App Store,Premium,1,2025-01,16-07-2025,0
1716,24-05-2025,Paid Social,Standard,1,2025-05,,1
1717,30-01-2025,Organic Search,Basic,1,2025-01,11-06-2025,0
1718,25-08-2025,Organic Search,Standard,1,2025-08,24-09-2025,0
1719,25-04-2025,Paid Social,Standard,1,2025-04,25-06-2025,0
1720,14-04-2025,Referral,Premium,1,2025-04,19-05-2025,0
1721,28-04-2025,Email Campaign,Standard,0,2025-04,30-06-2025,0
1722,05-01-2025,Referral,Basic,1,2025-01,,1
1723,05-09-2025,Email Campaign,Standard,1,2025-09,16-09-2025,0
1724,01-05-2025,App Store,Standard,0,2025-05,,1
1725,29-05-2025,Email Campaign,Basic,1,2025-05,14-10-2025,0
1726,25-03-2025,Organic Search,Standard,1,2025-03,12-06-2025,0
1727,19-08-2025,Email Campaign,Standard,1,2025-08,28-10-2025,0
1728,10-06-2025,Organic Search,Basic,1,2025-06,04-07-2025,0
1729,29-09-2025,Organic Search,Standard,1,2025-09,,1
1730,07-02-2025,Referral,Basic,0,2025-02,06-06-2025,0
1731,14-08-2025,Paid Social,Basic,1,2025-08,,1
1732,22-05-2025,Organic Search,Basic,0,2025-05,04-10-2025,0
1733,31-05-2025,Organic Search,Basic,1,2025-05,21-06-2025,0
1734,24-04-2025,Organic Search,Standard,1,2025-04,,1
1735,25-08-2025,App Store,Basic,1,2025-08,,1
1736,07-03-2025,Organic Search,Standard,1,2025-03,07-07-2025,0
1737,15-09-2025,Organic Search,Basic,1,2025-09,,1
1738,06-09-2025,Paid Social,Premium,1,2025-09,,1
1739,29-06-2025,Paid Social,Standard,1,2025-06,,1
1740,09-07-2025,App Store,Standard,1,2025-07,,1
1741,03-06-2025,Organic Search,Basic,1,2025-06,,1
1742,15-07-2025,Paid Social,Basic,1,2025-07,19-08-2025,0
1743,19-09-2025,Referral,Basic,1,2025-09,,1
1744,23-05-2025,App Store,Premium,0,2025-05,10-08-2025,0
1745,11-04-2025,Referral,Basic,0,2025-04,12-06-2025,0
1746,01-09-2025,Email Campaign,Standard,1,2025-09,,1
1747,12-01-2025,Organic Search,Standard,1,2025-01,29-08-2025,0
1748,27-08-2025,Paid Social,Basic,1,2025-08,,1
1749,18-02-2025,Paid Social,Standard,0,2025-02,19-06-2025,0
1750,11-02-2025,App Store,Standard,1,2025-02,26-06-2025,0
1751,15-06-2025,Organic Search,Standard,0,2025-06,22-06-2025,0
1752,23-03-2025,Organic Search,Basic,1,2025-03,,1
1753,07-06-2025,Paid Social,Basic,1,2025-06,08-07-2025,0
1754,04-08-2025,Organic Search,Basic,1,2025-08,,1
1755,07-06-2025,Organic Search,Standard,1,2025-06,17-09-2025,0
1756,14-05-2025,App Store,Standard,0,2025-05,11-10-2025,0
1757,08-03-2025,Paid Social,Basic,1,2025-03,,1
1758,07-01-2025,Referral,Premium,1,2025-01,10-02-2025,0
1759,14-01-2025,Email Campaign,Basic,1,2025-01,25-04-2025,0
1760,14-03-2025,Paid Social,Premium,0,2025-03,01-04-2025,0
1761,12-06-2025,Organic Search,Premium,1,2025-06,,1
1762,07-03-2025,Organic Search,Premium,1,2025-03,,1
1763,10-05-2025,Paid Social,Standard,1,2025-05,29-09-2025,0
1764,25-07-2025,Referral,Basic,1,2025-07,,1
1765,13-09-2025,Paid Social,Basic,0,2025-09,,1
1766,23-09-2025,Organic Search,Standard,1,2025-09,,1
1767,25-01-2025,Paid Social,Basic,1,2025-01,01-05-2025,0
1768,10-09-2025,App Store,Basic,1,2025-09,,1
1769,13-06-2025,Email Campaign,Standard,0,2025-06,29-06-2025,0
1770,05-04-2025,Email Campaign,Basic,1,2025-04,,1
1771,27-09-2025,Email Campaign,Premium,1,2025-09,,1
1772,20-04-2025,Paid Social,Standard,0,2025-04,19-06-2025,0
1773,26-08-2025,Email Campaign,Standard,1,2025-08,,1
1774,25-01-2025,Organic Search,Standard,0,2025-01,21-10-2025,0
1775,21-05-2025,Referral,Premium,1,2025-05,30-10-2025,0
1776,27-04-2025,Referral,Standard,1,2025-04,,1
1777,25-01-2025,Organic Search,Standard,0,2025-01,29-03-2025,0
1778,20-03-2025,Email Campaign,Basic,0,2025-03,25-03-2025,0
1779,09-03-2025,App Store,Premium,1,2025-03,14-03-2025,0
1780,22-06-2025,Organic Search,Standard,0,2025-06,,1
1781,12-01-2025,Email Campaign,Basic,1,2025-01,,1
1782,08-05-2025,Organic Search,Basic,0,2025-05,,1
1783,06-04-2025,Referral,Standard,1,2025-04,,1
1784,02-04-2025,Paid Social,Basic,1,2025-04,,1
1785,21-05-2025,Paid Social,Premium,0,2025-05,25-05-2025,0
1786,31-01-2025,App Store,Premium,0,2025-01,,1
1787,20-01-2025,App Store,Basic,1,2025-01,10-09-2025,0
1788,26-05-2025,Email Campaign,Standard,1,2025-05,,1
1789,09-06-2025,Organic Search,Basic,1,2025-06,,1
1790,12-02-2025,App Store,Standard,1,2025-02,29-03-2025,0
1791,11-09-2025,Organic Search,Basic,1,2025-09,27-10-2025,0
1792,10-05-2025,App Store,Standard,1,2025-05,,1
1793,01-03-2025,Paid Social,Basic,1,2025-03,06-05-2025,0
1794,31-05-2025,Organic Search,Basic,0,2025-05,26-09-2025,0
1795,05-01-2025,Referral,Basic,1,2025-01,08-03-2025,0
1796,23-09-2025,Organic Search,Basic,1,2025-09,,1
1797,10-05-2025,Organic Search,Standard,1,2025-05,,1
1798,24-09-2025,Paid Social,Basic,1,2025-09,,1
1799,27-06-2025,Organic Search,Standard,1,2025-06,,1
1800,10-09-2025,Organic Search,Premium,1,2025-09,,1
1801,25-02-2025,Organic Search,Standard,0,2025-02,17-04-2025,0
1802,24-03-2025,Paid Social,Premium,0,2025-03,21-05-2025,0
1803,09-04-2025,Organic Search,Premium,0,2025-04,,1
1804,29-05-2025,Referral,Basic,0,2025-05,10-06-2025,0
1805,05-06-2025,Organic Search,Basic,0,2025-06,29-09-2025,0
1806,09-07-2025,App Store,Standard,0,2025-07,17-07-2025,0
1807,20-09-2025,App Store,Premium,1,2025-09,,1
1808,21-03-2025,Organic Search,Premium,1,2025-03,05-07-2025,0
1809,09-09-2025,Email Campaign,Basic,1,2025-09,,1
1810,07-04-2025,Email Campaign,Basic,1,2025-04,09-06-2025,0
1811,17-09-2025,App Store,Basic,1,2025-09,,1
1812,17-09-2025,Referral,Standard,1,2025-09,,1
1813,13-04-2025,Organic Search,Standard,0,2025-04,24-07-2025,0
1814,09-02-2025,Referral,Basic,1,2025-02,22-07-2025,0
1815,11-04-2025,Referral,Basic,1,2025-04,,1
1816,09-08-2025,Referral,Standard,0,2025-08,,1
1817,04-05-2025,Paid Social,Standard,1,2025-05,,1
1818,19-08-2025,App Store,Basic,1,2025-08,,1
1819,27-06-2025,App Store,Premium,1,2025-06,06-10-2025,0
1820,04-03-2025,Organic Search,Standard,0,2025-03,,1
1821,26-04-2025,Organic Search,Standard,1,2025-04,22-05-2025,0
1822,10-07-2025,Organic Search,Standard,1,2025-07,,1
1823,03-03-2025,Email Campaign,Basic,1,2025-03,,1
1824,13-09-2025,Referral,Basic,1,2025-09,13-10-2025,0
1825,07-01-2025,Referral,Standard,1,2025-01,09-10-2025,0
1826,04-06-2025,Paid Social,Basic,0,2025-06,25-08-2025,0
1827,02-04-2025,Referral,Standard,0,2025-04,01-06-2025,0
1828,14-01-2025,Paid Social,Standard,0,2025-01,11-07-2025,0
1829,17-08-2025,Paid Social,Standard,0,2025-08,20-08-2025,0
1830,27-03-2025,Email Campaign,Basic,1,2025-03,07-08-2025,0
1831,13-05-2025,App Store,Basic,0,2025-05,,1
1832,02-07-2025,App Store,Standard,1,2025-07,,1
1833,03-03-2025,App Store,Basic,0,2025-03,22-09-2025,0
1834,07-08-2025,Paid Social,Standard,1,2025-08,20-08-2025,0
1835,03-09-2025,Paid Social,Standard,1,2025-09,,1
1836,18-08-2025,Email Campaign,Basic,1,2025-08,,1
1837,20-03-2025,App Store,Standard,1,2025-03,08-10-2025,0
1838,29-05-2025,Organic Search,Basic,1,2025-05,,1
1839,18-05-2025,Paid Social,Basic,0,2025-05,14-06-2025,0
1840,06-03-2025,Organic Search,Premium,1,2025-03,18-10-2025,0
1841,13-01-2025,Referral,Premium,1,2025-01,,1
1842,01-08-2025,Paid Social,Standard,0,2025-08,24-10-2025,0
1843,30-08-2025,Paid Social,Premium,1,2025-08,,1
1844,01-08-2025,Organic Search,Standard,0,2025-08,,1
1845,30-06-2025,Paid Social,Basic,1,2025-06,06-09-2025,0
1846,22-06-2025,App Store,Basic,0,2025-06,25-08-2025,0
1847,09-06-2025,Organic Search,Premium,1,2025-06,,1
1848,13-06-2025,Referral,Basic,1,2025-06,,1
1849,07-07-2025,Referral,Standard,1,2025-07,28-08-2025,0
1850,10-07-2025,App Store,Standard,1,2025-07,24-07-2025,0
1851,13-09-2025,Organic Search,Standard,0,2025-09,,1
1852,02-07-2025,App Store,Basic,1,2025-07,25-09-2025,0
1853,27-04-2025,Referral,Basic,1,2025-04,,1
1854,15-07-2025,App Store,Basic,1,2025-07,,1
1855,03-02-2025,App Store,Standard,0,2025-02,11-08-2025,0
1856,21-02-2025,Organic Search,Standard,1,2025-02,18-06-2025,0
1857,22-04-2025,Organic Search,Standard,0,2025-04,16-08-2025,0
1858,09-09-2025,Organic Search,Standard,1,2025-09,,1
1859,23-03-2025,Paid Social,Basic,1,2025-03,12-04-2025,0
1860,20-08-2025,Organic Search,Premium,1,2025-08,20-10-2025,0
1861,15-08-2025,Organic Search,Standard,0,2025-08,14-09-2025,0
1862,21-08-2025,Paid Social,Basic,0,2025-08,26-08-2025,0
1863,09-08-2025,Organic Search,Basic,1,2025-08,,1
1864,11-02-2025,Organic Search,Standard,1,2025-02,11-09-2025,0
1865,21-01-2025,Paid Social,Premium,0,2025-01,30-01-2025,0
1866,11-02-2025,Organic Search,Basic,1,2025-02,27-06-2025,0
1867,23-04-2025,Paid Social,Standard,1,2025-04,24-07-2025,0
1868,15-04-2025,Paid Social,Basic,1,2025-04,18-07-2025,0
1869,11-07-2025,Paid Social,Basic,1,2025-07,04-08-2025,0
1870,17-01-2025,App Store,Standard,1,2025-01,20-04-2025,0
1871,30-04-2025,Paid Social,Standard,1,2025-04,06-06-2025,0
1872,09-05-2025,Paid Social,Standard,1,2025-05,14-06-2025,0
1873,10-05-2025,Paid Social,Basic,0,2025-05,,1
1874,01-03-2025,Email Campaign,Basic,1,2025-03,28-07-2025,0
1875,17-02-2025,App Store,Basic,0,2025-02,,1
1876,29-01-2025,App Store,Basic,1,2025-01,,1
1877,07-04-2025,Referral,Basic,0,2025-04,11-08-2025,0
1878,10-01-2025,Organic Search,Basic,1,2025-01,,1
1879,30-08-2025,Organic Search,Basic,0,2025-08,03-09-2025,0
1880,20-08-2025,Organic Search,Basic,1,2025-08,,1
1881,22-07-2025,App Store,Standard,0,2025-07,13-10-2025,0
1882,04-09-2025,Referral,Basic,1,2025-09,,1
1883,21-09-2025,Email Campaign,Basic,1,2025-09,,1
1884,02-08-2025,Paid Social,Standard,0,2025-08,01-10-2025,0
1885,19-07-2025,Email Campaign,Basic,1,2025-07,04-10-2025,0
1886,20-03-2025,Organic Search,Standard,1,2025-03,21-07-2025,0
1887,22-06-2025,Organic Search,Basic,0,2025-06,12-07-2025,0
1888,10-03-2025,Paid Social,Basic,1,2025-03,14-08-2025,0
1889,28-03-2025,Referral,Basic,1,2025-03,05-06-2025,0
1890,11-04-2025,Paid Social,Basic,0,2025-04,09-07-2025,0
1891,08-01-2025,App Store,Standard,1,2025-01,12-04-2025,0
1892,19-07-2025,Organic Search,Premium,0,2025-07,10-08-2025,0
1893,28-03-2025,Referral,Basic,1,2025-03,27-04-2025,0
1894,12-02-2025,Paid Social,Basic,0,2025-02,05-03-2025,0
1895,19-04-2025,Organic Search,Standard,1,2025-04,,1
1896,01-06-2025,Email Campaign,Basic,0,2025-06,,1
1897,17-01-2025,Email Campaign,Standard,1,2025-01,,1
1898,13-05-2025,Email Campaign,Basic,1,2025-05,17-07-2025,0
1899,28-05-2025,App Store,Premium,1,2025-05,24-09-2025,0
1900,20-08-2025,Email Campaign,Basic,1,2025-08,,1
1901,16-08-2025,Organic Search,Basic,0,2025-08,,1
1902,19-05-2025,Email Campaign,Premium,0,2025-05,06-08-2025,0
1903,30-07-2025,Paid Social,Standard,1,2025-07,,1
1904,28-01-2025,Organic Search,Standard,0,2025-01,29-06-2025,0
1905,20-02-2025,Organic Search,Standard,1,2025-02,09-03-2025,0
1906,18-09-2025,Email Campaign,Standard,1,2025-09,,1
1907,18-09-2025,Email Campaign,Basic,1,2025-09,19-10-2025,0
1908,08-01-2025,Organic Search,Standard,1,2025-01,23-09-2025,0
1909,18-05-2025,Email Campaign,Basic,1,2025-05,31-07-2025,0
1910,07-02-2025,App Store,Standard,0,2025-02,07-06-2025,0
1911,21-04-2025,Organic Search,Premium,1,2025-04,,1
1912,08-08-2025,Organic Search,Basic,0,2025-08,13-09-2025,0
1913,11-08-2025,Email Campaign,Basic,1,2025-08,28-09-2025,0
1914,16-05-2025,Organic Search,Basic,0,2025-05,25-09-2025,0
1915,13-09-2025,Referral,Basic,1,2025-09,,1
1916,18-02-2025,Organic Search,Premium,1,2025-02,09-03-2025,0
1917,19-03-2025,Paid Social,Basic,1,2025-03,28-06-2025,0
1918,15-04-2025,Email Campaign,Basic,0,2025-04,,1
1919,18-06-2025,Referral,Standard,1,2025-06,,1
1920,05-08-2025,Email Campaign,Premium,0,2025-08,27-08-2025,0
1921,29-04-2025,App Store,Standard,1,2025-04,21-05-2025,0
1922,09-07-2025,Email Campaign,Standard,0,2025-07,25-09-2025,0
1923,12-09-2025,Referral,Standard,1,2025-09,,1
1924,23-09-2025,Organic Search,Premium,1,2025-09,,1
1925,29-05-2025,Paid Social,Standard,1,2025-05,31-07-2025,0
1926,13-06-2025,Organic Search,Standard,1,2025-06,02-08-2025,0
1927,20-05-2025,Email Campaign,Basic,1,2025-05,,1
1928,15-09-2025,Paid Social,Basic,0,2025-09,,1
1929,26-09-2025,Referral,Standard,0,2025-09,,1
1930,30-06-2025,Organic Search,Premium,0,2025-06,23-10-2025,0
1931,09-06-2025,Email Campaign,Premium,1,2025-06,27-10-2025,0
1932,14-08-2025,App Store,Premium,1,2025-08,16-09-2025,0
1933,11-01-2025,Paid Social,Standard,0,2025-01,31-01-2025,0
1934,10-01-2025,App Store,Standard,1,2025-01,,1
1935,28-09-2025,Organic Search,Standard,0,2025-09,,1
1936,02-07-2025,Paid Social,Standard,1,2025-07,,1
1937,02-06-2025,App Store,Basic,0,2025-06,03-06-2025,0
1938,04-05-2025,Paid Social,Basic,1,2025-05,28-05-2025,0
1939,24-04-2025,App Store,Premium,0,2025-04,24-05-2025,0
1940,01-08-2025,Organic Search,Basic,1,2025-08,,1
1941,21-06-2025,Organic Search,Premium,0,2025-06,,1
1942,23-06-2025,App Store,Basic,1,2025-06,10-07-2025,0
1943,23-04-2025,Organic Search,Standard,0,2025-04,04-10-2025,0
1944,02-05-2025,App Store,Standard,0,2025-05,12-08-2025,0
1945,01-02-2025,App Store,Standard,1,2025-02,07-05-2025,0
1946,10-08-2025,Organic Search,Basic,1,2025-08,,1
1947,29-04-2025,Paid Social,Premium,1,2025-04,13-09-2025,0
1948,08-02-2025,Organic Search,Standard,1,2025-02,16-08-2025,0
1949,25-09-2025,Paid Social,Basic,1,2025-09,,1
1950,21-08-2025,Organic Search,Standard,1,2025-08,,1
1951,18-01-2025,Organic Search,Basic,1,2025-01,07-06-2025,0
1952,29-05-2025,Paid Social,Basic,0,2025-05,06-10-2025,0
1953,29-05-2025,Paid Social,Basic,0,2025-05,,1
1954,06-05-2025,App Store,Premium,1,2025-05,04-08-2025,0
1955,26-08-2025,Email Campaign,Standard,0,2025-08,16-09-2025,0
1956,15-05-2025,Email Campaign,Standard,0,2025-05,12-09-2025,0
1957,31-05-2025,Paid Social,Basic,1,2025-05,,1
1958,24-08-2025,Email Campaign,Basic,1,2025-08,,1
1959,12-08-2025,Paid Social,Premium,1,2025-08,,1
1960,22-07-2025,Email Campaign,Standard,0,2025-07,,1
1961,13-09-2025,App Store,Premium,0,2025-09,23-09-2025,0
1962,27-03-2025,Paid Social,Basic,1,2025-03,13-06-2025,0
1963,30-05-2025,Referral,Basic,0,2025-05,04-07-2025,0
1964,23-08-2025,Email Campaign,Premium,1,2025-08,15-09-2025,0
1965,22-01-2025,App Store,Standard,1,2025-01,08-06-2025,0
1966,26-09-2025,Email Campaign,Basic,0,2025-09,,1
1967,15-09-2025,Organic Search,Basic,0,2025-09,,1
1968,29-01-2025,Paid Social,Standard,1,2025-01,09-05-2025,0
1969,01-08-2025,Organic Search,Basic,1,2025-08,,1
1970,19-02-2025,Email Campaign,Standard,0,2025-02,15-09-2025,0
1971,05-04-2025,Organic Search,Basic,1,2025-04,14-04-2025,0
1972,29-03-2025,App Store,Basic,0,2025-03,12-10-2025,0
1973,13-02-2025,Organic Search,Premium,1,2025-02,08-07-2025,0
1974,20-06-2025,Organic Search,Basic,1,2025-06,,1
1975,08-07-2025,Paid Social,Standard,1,2025-07,13-07-2025,0
1976,03-07-2025,Email Campaign,Standard,1,2025-07,28-07-2025,0
1977,03-01-2025,Organic Search,Basic,0,2025-01,12-01-2025,0
1978,10-07-2025,Paid Social,Basic,1,2025-07,,1
1979,28-04-2025,Paid Social,Standard,1,2025-04,,1
1980,19-01-2025,Organic Search,Basic,1,2025-01,,1
1981,23-01-2025,Organic Search,Basic,1,2025-01,27-07-2025,0
1982,30-01-2025,Email Campaign,Basic,0,2025-01,25-07-2025,0
1983,18-04-2025,Paid Social,Standard,0,2025-04,22-04-2025,0
1984,08-05-2025,Organic Search,Standard,1,2025-05,,1
1985,17-08-2025,Email Campaign,Standard,0,2025-08,,1
1986,21-04-2025,App Store,Basic,0,2025-04,,1
1987,16-05-2025,Referral,Standard,0,2025-05,01-06-2025,0
1988,05-07-2025,Paid Social,Premium,1,2025-07,24-07-2025,0
1989,24-05-2025,App Store,Standard,1,2025-05,,1
1990,13-03-2025,App Store,Standard,1,2025-03,,1
1991,09-05-2025,Email Campaign,Standard,0,2025-05,10-06-2025,0
1992,18-09-2025,Paid Social,Premium,0,2025-09,,1
1993,03-01-2025,Referral,Premium,1,2025-01,26-10-2025,0
1994,14-04-2025,Email Campaign,Basic,1,2025-04,17-04-2025,0
1995,12-08-2025,Organic Search,Basic,1,2025-08,06-10-2025,0
1996,10-01-2025,Paid Social,Basic,1,2025-01,28-01-2025,0
1997,19-08-2025,Email Campaign,Basic,0,2025-08,,1
1998,07-08-2025,Referral,Basic,1,2025-08,13-10-2025,0
1999,07-03-2025,Paid Social,Standard,1,2025-03,,1
2000,22-04-2025,Referral,Basic,0,2025-04,02-06-2025,0
2001,13-01-2025,Organic Search,Standard,1,2025-01,13-03-2025,0
2002,27-03-2025,Paid Social,Standard,0,2025-03,19-05-2025,0
2003,22-08-2025,Email Campaign,Basic,1,2025-08,,1
2004,31-03-2025,Organic Search,Premium,1,2025-03,31-05-2025,0
2005,23-02-2025,Organic Search,Standard,1,2025-02,,1
2006,12-01-2025,App Store,Basic,0,2025-01,27-01-2025,0
2007,28-07-2025,Organic Search,Basic,1,2025-07,,1
2008,14-01-2025,Organic Search,Basic,1,2025-01,02-03-2025,0
2009,01-05-2025,App Store,Standard,0,2025-05,,1
2010,20-01-2025,Email Campaign,Basic,1,2025-01,17-05-2025,0
2011,16-03-2025,Referral,Standard,1,2025-03,20-04-2025,0
2012,31-08-2025,App Store,Standard,1,2025-08,,1
2013,11-08-2025,Organic Search,Basic,1,2025-08,18-10-2025,0
2014,11-03-2025,Email Campaign,Premium,0,2025-03,31-05-2025,0
2015,30-07-2025,Paid Social,Basic,0,2025-07,,1
2016,11-04-2025,Email Campaign,Premium,0,2025-04,17-06-2025,0
2017,05-07-2025,Paid Social,Basic,0,2025-07,,1
2018,12-05-2025,Referral,Standard,1,2025-05,27-05-2025,0
2019,21-04-2025,Paid Social,Basic,0,2025-04,16-06-2025,0
2020,12-05-2025,Paid Social,Standard,1,2025-05,,1
2021,20-01-2025,Email Campaign,Standard,1,2025-01,22-05-2025,0
2022,24-01-2025,Referral,Basic,1,2025-01,10-06-2025,0
2023,15-08-2025,Referral,Standard,1,2025-08,,1
2024,03-06-2025,Paid Social,Basic,0,2025-06,02-08-2025,0
2025,18-08-2025,Paid Social,Standard,1,2025-08,,1
2026,21-07-2025,Email Campaign,Premium,1,2025-07,,1
2027,07-02-2025,Email Campaign,Basic,1,2025-02,14-04-2025,0
2028,17-09-2025,Referral,Basic,1,2025-09,,1
2029,07-07-2025,App Store,Basic,1,2025-07,,1
2030,26-02-2025,Email Campaign,Standard,0,2025-02,24-05-2025,0
2031,20-01-2025,Referral,Basic,1,2025-01,,1
2032,29-04-2025,Referral,Basic,0,2025-04,09-08-2025,0
2033,12-03-2025,App Store,Basic,1,2025-03,,1
2034,04-01-2025,Referral,Basic,1,2025-01,22-06-2025,0
2035,09-08-2025,Email Campaign,Premium,0,2025-08,11-09-2025,0
2036,14-01-2025,Referral,Basic,0,2025-01,20-02-2025,0
2037,03-01-2025,Referral,Standard,1,2025-01,20-05-2025,0
2038,04-08-2025,Organic Search,Standard,0,2025-08,30-08-2025,0
2039,17-08-2025,Paid Social,Standard,0,2025-08,,1
2040,05-07-2025,App Store,Basic,0,2025-07,17-09-2025,0
2041,24-02-2025,Referral,Standard,0,2025-02,01-03-2025,0
2042,11-09-2025,Referral,Premium,0,2025-09,,1
2043,24-01-2025,App Store,Basic,1,2025-01,,1
2044,11-06-2025,Referral,Basic,0,2025-06,,1
2045,07-06-2025,Paid Social,Basic,1,2025-06,13-08-2025,0
2046,23-03-2025,Email Campaign,Basic,0,2025-03,19-05-2025,0
2047,08-06-2025,Email Campaign,Basic,1,2025-06,20-07-2025,0
2048,07-07-2025,Organic Search,Standard,1,2025-07,,1
2049,01-03-2025,Paid Social,Basic,1,2025-03,03-04-2025,0
2050,30-07-2025,Paid Social,Standard,1,2025-07,,1
2051,01-06-2025,Paid Social,Standard,1,2025-06,,1
2052,19-04-2025,Paid Social,Basic,1,2025-04,11-05-2025,0
2053,17-03-2025,Paid Social,Standard,0,2025-03,25-04-2025,0
2054,30-01-2025,Organic Search,Basic,0,2025-01,29-04-2025,0
2055,27-04-2025,Paid Social,Premium,1,2025-04,,1
2056,11-07-2025,Organic Search,Basic,0,2025-07,,1
2057,19-01-2025,Referral,Standard,1,2025-01,,1
2058,22-06-2025,App Store,Standard,1,2025-06,13-10-2025,0
2059,16-08-2025,Email Campaign,Basic,0,2025-08,,1
2060,02-07-2025,Paid Social,Basic,0,2025-07,,1
2061,23-04-2025,Organic Search,Standard,1,2025-04,,1
2062,02-07-2025,Organic Search,Basic,1,2025-07,,1
2063,26-05-2025,Paid Social,Premium,1,2025-05,,1
2064,26-04-2025,Organic Search,Premium,1,2025-04,29-07-2025,0
2065,23-04-2025,Paid Social,Basic,1,2025-04,,1
2066,08-09-2025,Organic Search,Basic,0,2025-09,,1
2067,08-09-2025,Email Campaign,Basic,0,2025-09,30-09-2025,0
2068,28-04-2025,Paid Social,Basic,0,2025-04,21-05-2025,0
2069,10-06-2025,Organic Search,Standard,1,2025-06,,1
2070,17-07-2025,Email Campaign,Standard,0,2025-07,,1
2071,17-09-2025,Paid Social,Basic,1,2025-09,,1
2072,28-05-2025,Organic Search,Basic,1,2025-05,,1
2073,28-08-2025,Referral,Basic,1,2025-08,,1
2074,16-02-2025,Referral,Basic,0,2025-02,22-07-2025,0
2075,17-07-2025,Email Campaign,Standard,0,2025-07,22-09-2025,0
2076,16-02-2025,Organic Search,Basic,1,2025-02,26-03-2025,0
2077,19-03-2025,Paid Social,Standard,1,2025-03,09-04-2025,0
2078,04-05-2025,Organic Search,Standard,1,2025-05,,1
2079,16-03-2025,Organic Search,Standard,0,2025-03,11-04-2025,0
2080,17-05-2025,App Store,Basic,1,2025-05,16-06-2025,0
2081,31-03-2025,Email Campaign,Standard,1,2025-03,,1
2082,02-03-2025,Paid Social,Standard,1,2025-03,16-07-2025,0
2083,18-05-2025,Referral,Standard,1,2025-05,,1
2084,19-02-2025,Organic Search,Basic,1,2025-02,,1
2085,16-09-2025,App Store,Basic,1,2025-09,,1
2086,17-04-2025,Organic Search,Standard,0,2025-04,,1
2087,23-04-2025,Organic Search,Basic,1,2025-04,13-05-2025,0
2088,11-09-2025,Paid Social,Basic,0,2025-09,,1
2089,28-04-2025,Referral,Premium,0,2025-04,,1
2090,17-07-2025,Referral,Basic,1,2025-07,,1
2091,20-02-2025,Organic Search,Basic,1,2025-02,,1
2092,02-09-2025,Paid Social,Basic,1,2025-09,,1
2093,04-02-2025,Paid Social,Standard,1,2025-02,13-02-2025,0
2094,10-03-2025,Organic Search,Basic,0,2025-03,17-03-2025,0
2095,18-02-2025,App Store,Standard,0,2025-02,29-04-2025,0
2096,15-03-2025,Organic Search,Basic,1,2025-03,08-10-2025,0
2097,11-07-2025,Paid Social,Basic,1,2025-07,,1
2098,18-09-2025,Referral,Standard,1,2025-09,,1
2099,11-03-2025,Organic Search,Basic,1,2025-03,11-04-2025,0
2100,31-03-2025,Referral,Premium,1,2025-03,,1
2101,17-09-2025,Email Campaign,Basic,1,2025-09,,1
2102,06-05-2025,Organic Search,Basic,0,2025-05,28-07-2025,0
2103,19-08-2025,App Store,Basic,1,2025-08,,1
2104,09-05-2025,Referral,Basic,1,2025-05,21-06-2025,0
2105,10-04-2025,Organic Search,Premium,0,2025-04,15-05-2025,0
2106,01-07-2025,Paid Social,Premium,1,2025-07,,1
2107,23-06-2025,Paid Social,Basic,1,2025-06,,1
2108,07-07-2025,Email Campaign,Standard,1,2025-07,,1
2109,26-02-2025,Email Campaign,Standard,1,2025-02,07-05-2025,0
2110,31-01-2025,Email Campaign,Basic,0,2025-01,21-06-2025,0
2111,25-03-2025,App Store,Basic,0,2025-03,12-08-2025,0
2112,01-06-2025,Email Campaign,Premium,0,2025-06,,1
2113,05-02-2025,Referral,Premium,0,2025-02,13-06-2025,0
2114,01-08-2025,Paid Social,Premium,1,2025-08,,1
2115,16-04-2025,Paid Social,Standard,0,2025-04,09-07-2025,0
2116,08-08-2025,Organic Search,Standard,0,2025-08,,1
2117,12-06-2025,Email Campaign,Basic,1,2025-06,,1
2118,08-08-2025,Paid Social,Basic,1,2025-08,,1
2119,27-09-2025,Organic Search,Basic,1,2025-09,,1
2120,30-04-2025,Organic Search,Standard,1,2025-04,,1
2121,01-07-2025,Paid Social,Standard,1,2025-07,18-07-2025,0
2122,16-04-2025,Referral,Standard,0,2025-04,,1
2123,05-08-2025,Paid Social,Premium,0,2025-08,,1
2124,24-07-2025,Referral,Premium,1,2025-07,04-08-2025,0
2125,11-03-2025,Paid Social,Premium,1,2025-03,09-05-2025,0
2126,13-02-2025,Referral,Basic,0,2025-02,15-08-2025,0
2127,16-08-2025,Organic Search,Standard,0,2025-08,,1
2128,03-07-2025,Organic Search,Standard,1,2025-07,09-10-2025,0
